0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	2.0816681711721189e-17	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.0122792321331009e-16	-4.5259353693098975e-33	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2.0816681711721214e-17	1	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-845578.39532943536	0	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730951	0	0	0	0	0	0	0	0	0	-0.70710678118654757	-0.70710678118654746	4.1469228925314206e-17	-2.0863962313137367	-1.0079484133332713e-16	0	0	-4.2338919060779002e-16	-3.4577752306831164e-16	1.4142135623730951	-1.3618381237663977e-34		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000999.9999999999	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730949	0	0	0	0	0	0	0	0	0	0.70710678118654746	-0.70710678118654757	4.14692289253142e-17	2.0863962313137363	-1.8765853387691245e-16	0	0	-3.1759031331558368e-17	1.0937069887103681e-16	-1.4142135623730949	-1.3618381237663974e-34		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000999.9999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.1469228925314206e-17	-4.14692289253142e-17	-0.70710678118654757	2.6724053315577489e-17	2.0863962313137363	0	0	1.4142135623730951	1.4142135623730954	-1.3618381237663977e-34	-1.4142135623730951		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.14692289253142e-17	4.1469228925314206e-17	0.70710678118654746	1.1358774585916296e-16	-2.0863962313137367	0	0	1.4142135623730954	-1.4142135623730951	-1.3618381237663974e-34	1.4142135623730949		0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7974340685458365	0.87705801930702498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2.2204460492503131e-16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730951	1.4142135623730949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
-1	0	0	0	0	0	0	1	0	0	0	0.10000000000000001	0	-0.80000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	-1	0	0	0	0	0	0	1	0	-0.10000000000000001	0	-0.80000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	-1	0	0	0	0	0	0	1	0	0.80000000000000004	0	0.10000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	2	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	-2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	-2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	-1	0	0	0	-0.10000000000000001	0	-0.80000000000000004	1	0	0	-0.089871703427291838	-0.043852900965351251	1.1683321445547936	-0.57008771254956658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1.7763568394002505e-15
0	0	0	0	0	0	0	0	-1	0	0.10000000000000001	0	-0.80000000000000004	0	0	1	0	0.043852900965351251	-0.089871703427291838	-0.57008771254956658	-1.1683321445547936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-6.6613381477509392e-16
0	0	0	0	0	0	0	0	0	-1	0	0.80000000000000004	0	-0.10000000000000001	0	0	1	-1.1683321445547936	0.57008771254956658	-0.089871703427291838	-0.043852900965351251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-4.8572257327350599e-17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0.089871703427291852	0.043852900965351264	1.1683321445547934	-0.57008771254956647	1	0	0	-0.70710678118654757	0.70710678118654746	-4.1469228925314206e-17	-4.14692289253142e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6.1128228163093719e-15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-0.043852900965351264	0.089871703427291852	-0.57008771254956647	-1.1683321445547934	0	1	0	-0.70710678118654746	-0.70710678118654757	-4.14692289253142e-17	4.1469228925314206e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4.418687638008123e-14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1.1683321445547934	0.57008771254956647	0.089871703427291852	0.043852900965351264	0	0	1	4.1469228925314206e-17	4.14692289253142e-17	-0.70710678118654757	0.70710678118654746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4.2165505780360059e-17
1	-2.0122792321331009e-16	2.0816681711721214e-17	1.2490009027032728e-16	0	-6	-1.2073675392798605e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	2.0122792321331009e-16	-2.0816681711721214e-17	-2.0863962313137367	2.0863962313137363	2.6724053315577489e-17	1.1358774585916296e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-3.2428540842569083e-16
-2.0816681711721189e-17	4.5259353693098975e-33	-1	-6	0	1.2490009027032713e-16	2.7155612215859385e-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0816681711721189e-17	-4.5259353693098975e-33	1	-1.0079484133332713e-16	-1.8765853387691245e-16	2.0863962313137363	-2.0863962313137367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-7.5795690586062978e-17
0	0	0	0	0	0	0	0	0	0	-1.5764539639937791	-1.2307692307692379	0	6.1629758220392013e-33	0	0	0	1.7974340685458363	-0.87705801930702543	5.53877135307877e-33	2.7026436837573924e-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3.0814879110196006e-33
0	0	0	0	0	0	0	0	0	0	1.2307692307692379	-1.5764539639937791	0	3.5113600270960009e-33	0	0	0	0.87705801930702543	1.7974340685458363	3.1557190698161909e-33	1.5398332352193398e-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.7556800135480005e-33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7974340685458368	0.87705801930702454	-4.1068100428848332e-16	1.0774115050082382e-16	0	0	0	-4.2338919060779002e-16	-3.1759031331558368e-17	1.4142135623730951	1.4142135623730954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1.6091919708915651e-16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.87705801930702454	1.7974340685458368	-2.9136938712822573e-16	2.1593500289512561e-16	0	0	0	-3.4577752306831164e-16	1.0937069887103681e-16	1.4142135623730954	-1.4142135623730951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-8.3582434254334529e-17
0	0	0	0	-1.9259299443871691e-34	2	4.85722573273505e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730951	-1.4142135623730949	-1.3618381237663977e-34	-1.3618381237663974e-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2.428612866367525e-16
0	0	0	2	-4.85722573273505e-16	0	-1.9259299443871691e-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.3618381237663977e-34	-1.3618381237663974e-34	-1.4142135623730951	1.4142135623730949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-9.6296497219358457e-35
